,Length (s),Trajectory Path
15981,47605,128/Trajectory/Unlabelled/20080429084657.csv
15982,937,128/Trajectory/Unlabelled/20080430010621.csv
15983,2899,128/Trajectory/Unlabelled/20080430090427.csv
15984,24698,128/Trajectory/Unlabelled/20080430145633.csv
15985,9989,128/Trajectory/Unlabelled/20080501023630.csv
15986,1274,128/Trajectory/Unlabelled/20080501111108.csv
15987,858,128/Trajectory/Unlabelled/20080502030815.csv
15988,721,128/Trajectory/Unlabelled/20080502073736.csv
15989,8,128/Trajectory/Unlabelled/20080503112917.csv
15990,971,128/Trajectory/Unlabelled/20080504004540.csv
15991,2173,128/Trajectory/Unlabelled/20080504014859.csv
15992,5,128/Trajectory/Unlabelled/20080504071801.csv
15993,3327,128/Trajectory/Unlabelled/20080505074056.csv
15994,491,128/Trajectory/Unlabelled/20080505093056.csv
15995,3310,128/Trajectory/Unlabelled/20080505124345.csv
15996,3399,128/Trajectory/Unlabelled/20080506020147.csv
15997,1,128/Trajectory/Unlabelled/20080506143701.csv
15998,31,128/Trajectory/Unlabelled/20080506235803.csv
15999,30,128/Trajectory/Unlabelled/20080507123408.csv
16000,2276,128/Trajectory/Unlabelled/20080507133656.csv
16001,1917,128/Trajectory/Unlabelled/20080508015401.csv
16002,30164,128/Trajectory/Unlabelled/20080509004801.csv
16003,693,128/Trajectory/Unlabelled/20080510143300.csv
16004,4005,128/Trajectory/Unlabelled/20080511090308.csv
16005,619,128/Trajectory/Unlabelled/20080512005311.csv
16006,710,128/Trajectory/Unlabelled/20080512084246.csv
16007,1539,128/Trajectory/Unlabelled/20080513004707.csv
16008,2309,128/Trajectory/Unlabelled/20080513041310.csv
16009,497,128/Trajectory/Unlabelled/20080513142439.csv
16010,1079,128/Trajectory/Unlabelled/20080514004334.csv
16011,625,128/Trajectory/Unlabelled/20080514142131.csv
16012,2,128/Trajectory/Unlabelled/20080515004240.csv
16013,1963,128/Trajectory/Unlabelled/20080515043033.csv
16014,627,128/Trajectory/Unlabelled/20080515132737.csv
16015,978,128/Trajectory/Unlabelled/20080516005213.csv
16016,19,128/Trajectory/Unlabelled/20080517023911.csv
16017,2450,128/Trajectory/Unlabelled/20080517045036.csv
16018,2088,128/Trajectory/Unlabelled/20080518000016.csv
16019,3813,128/Trajectory/Unlabelled/20080518072919.csv
16020,814,128/Trajectory/Unlabelled/20080519002038.csv
16021,1899,128/Trajectory/Unlabelled/20080519013642.csv
16022,1013,128/Trajectory/Unlabelled/20080519113215.csv
16023,1087,128/Trajectory/Unlabelled/20080520001816.csv
16024,1367,128/Trajectory/Unlabelled/20080520102610.csv
16025,1264,128/Trajectory/Unlabelled/20080521001850.csv
16026,1275,128/Trajectory/Unlabelled/20080521101501.csv
16027,5804,128/Trajectory/Unlabelled/20080522122036.csv
16028,1155,128/Trajectory/Unlabelled/20080523003331.csv
16029,3040,128/Trajectory/Unlabelled/20080523102939.csv
16030,2331,128/Trajectory/Unlabelled/20080523141430.csv
16031,1313,128/Trajectory/Unlabelled/20080524022705.csv
16032,2930,128/Trajectory/Unlabelled/20080524061504.csv
16033,2407,128/Trajectory/Unlabelled/20080524072724.csv
16034,128,128/Trajectory/Unlabelled/20080526003515.csv
16035,1275,128/Trajectory/Unlabelled/20080526105420.csv
16036,1154,128/Trajectory/Unlabelled/20080527001718.csv
16037,1241,128/Trajectory/Unlabelled/20080527112440.csv
16038,911,128/Trajectory/Unlabelled/20080528001025.csv
16039,1340,128/Trajectory/Unlabelled/20080528111040.csv
16040,1152,128/Trajectory/Unlabelled/20080529130116.csv
16041,849,128/Trajectory/Unlabelled/20080530023607.csv
16042,3785,128/Trajectory/Unlabelled/20080530063801.csv
16043,2815,128/Trajectory/Unlabelled/20080530120255.csv
16044,5948,128/Trajectory/Unlabelled/20080706090740.csv
16045,92,128/Trajectory/Unlabelled/20080707012538.csv
16046,142,128/Trajectory/Unlabelled/20080708012310.csv
16047,264,128/Trajectory/Unlabelled/20080709014816.csv
16048,19,128/Trajectory/Unlabelled/20080709133117.csv
16049,3519,128/Trajectory/Unlabelled/20080713043902.csv
16050,45,128/Trajectory/Unlabelled/20080713110203.csv
16051,0,128/Trajectory/Unlabelled/20080719104252.csv
16052,439,128/Trajectory/Unlabelled/20080812100954.csv
16053,11,128/Trajectory/Unlabelled/20080813004435.csv
16054,80,128/Trajectory/Unlabelled/20080813013428.csv
16055,6251,128/Trajectory/Unlabelled/20080814060110.csv
16056,676,128/Trajectory/Unlabelled/20080826125120.csv
16057,23353,128/Trajectory/Unlabelled/20080831055610.csv
16058,1787,128/Trajectory/Unlabelled/20080903131417.csv
16059,117,128/Trajectory/Unlabelled/20080907040451.csv
16060,9,128/Trajectory/Unlabelled/20080910131517.csv
16061,356,128/Trajectory/Unlabelled/20080912011840.csv
16062,238,128/Trajectory/Unlabelled/20080913122056.csv
16063,471,128/Trajectory/Unlabelled/20080914095732.csv
16064,1200,128/Trajectory/Unlabelled/20080916011215.csv
16065,810,128/Trajectory/Unlabelled/20080924130234.csv
16066,1757,128/Trajectory/Unlabelled/20080930065708.csv
16067,472,128/Trajectory/Unlabelled/20080930110022.csv
16068,385,128/Trajectory/Unlabelled/20080930121250.csv
16069,7895,128/Trajectory/Unlabelled/20081003234731.csv
16070,169,128/Trajectory/Unlabelled/20081006075531.csv
16071,918,128/Trajectory/Unlabelled/20081021115420.csv
16072,4690,128/Trajectory/Unlabelled/20081102000000.csv
16073,0,128/Trajectory/Unlabelled/20081102091134.csv
16074,0,128/Trajectory/Unlabelled/20081103000402.csv
16075,258,128/Trajectory/Unlabelled/20081110133409.csv
16076,207,128/Trajectory/Unlabelled/20081115082206.csv
16077,803,128/Trajectory/Unlabelled/20081119215245.csv
16078,37,128/Trajectory/Unlabelled/20081124075718.csv
16079,4353,128/Trajectory/Unlabelled/20081125080000.csv
16080,126,128/Trajectory/Unlabelled/20081128094132.csv
16081,5579,128/Trajectory/Unlabelled/20081203021421.csv
16082,18,128/Trajectory/Unlabelled/20081203143435.csv
16083,8789,128/Trajectory/Unlabelled/20081219133432.csv
16084,888,128/Trajectory/Unlabelled/20081222020707.csv
16085,1,128/Trajectory/Unlabelled/20090101075701.csv
16086,2760,128/Trajectory/Unlabelled/20090102035312.csv
16087,600,128/Trajectory/Unlabelled/20090108000004.csv
16088,6,128/Trajectory/Unlabelled/20090109131615.csv
16089,0,128/Trajectory/Unlabelled/20090110064201.csv
16090,1768,128/Trajectory/Unlabelled/20090112011449.csv
16091,246,128/Trajectory/Unlabelled/20090119110703.csv
16092,404,128/Trajectory/Unlabelled/20090121025457.csv
16093,7,128/Trajectory/Unlabelled/20090121030206.csv
16094,278,128/Trajectory/Unlabelled/20090202141924.csv
16095,7154,128/Trajectory/Unlabelled/20090202142444.csv
16096,223,128/Trajectory/Unlabelled/20090206123846.csv
16097,38,128/Trajectory/Unlabelled/20090214074806.csv
16098,515,128/Trajectory/Unlabelled/20090221041743.csv
16099,2352,128/Trajectory/Unlabelled/20090222032335.csv
16100,1780,128/Trajectory/Unlabelled/20090222090339.csv
16101,34951,128/Trajectory/Unlabelled/20090222093321.csv
16102,6126,128/Trajectory/Unlabelled/20090223005941.csv
16103,1929,128/Trajectory/Unlabelled/20090305210010.csv
16104,149,128/Trajectory/Unlabelled/20090309134729.csv
16105,601,128/Trajectory/Unlabelled/20090311011154.csv
16106,3470,128/Trajectory/Unlabelled/20090312125544.csv
16107,184,128/Trajectory/Unlabelled/20090314143455.csv
16108,3008,128/Trajectory/Unlabelled/20090322030648.csv
16109,3323,128/Trajectory/Unlabelled/20090324015407.csv
16110,1774,128/Trajectory/Unlabelled/20090327134515.csv
16111,6,128/Trajectory/Unlabelled/20090329080602.csv
16112,118,128/Trajectory/Unlabelled/20090423124734.csv
16113,16,128/Trajectory/Unlabelled/20090430015919.csv
16114,1908,128/Trajectory/Unlabelled/20090503081729.csv
16115,5,128/Trajectory/Unlabelled/20090511002818.csv
16116,3388,128/Trajectory/Unlabelled/20090529054140.csv
16117,6234,129/Trajectory/Labelled/20080502032934.csv
16118,16600,129/Trajectory/Labelled/20080502063711.csv
16119,2717,129/Trajectory/Labelled/20080502111351.csv
16120,7052,129/Trajectory/Labelled/20080503113726.csv
16121,751,129/Trajectory/Labelled/20080506051852.csv
16122,3937,129/Trajectory/Labelled/20080506094357.csv
16123,152,129/Trajectory/Labelled/20080506104934.csv
16124,369,129/Trajectory/Labelled/20080516102928.csv
16125,516,129/Trajectory/Labelled/20080516103537.csv
16126,800,129/Trajectory/Labelled/20080516104413.csv
16127,2737,129/Trajectory/Labelled/20080516130305.csv
16128,1369,129/Trajectory/Labelled/20080516134842.csv
16129,702,129/Trajectory/Labelled/20080627011740.csv
16130,1814,129/Trajectory/Labelled/20080627012922.csv
16131,638,129/Trajectory/Labelled/20080627015936.csv
16132,1440,129/Trajectory/Labelled/20080627053635.csv
16133,14681,129/Trajectory/Unlabelled/20080501232453.csv
16134,4192,129/Trajectory/Unlabelled/20080503102734.csv
16135,62,129/Trajectory/Unlabelled/20080503134847.csv
16136,560,129/Trajectory/Unlabelled/20080505095401.csv
16137,2239,129/Trajectory/Unlabelled/20080507074129.csv
16138,0,129/Trajectory/Unlabelled/20080516141202.csv
16139,33514,129/Trajectory/Unlabelled/20080527060559.csv
16140,5,129/Trajectory/Unlabelled/20080627011735.csv
16141,1569,130/Trajectory/Unlabelled/20090706191132.csv
16142,9218,130/Trajectory/Unlabelled/20090711143607.csv
16143,36331,130/Trajectory/Unlabelled/20090712122904.csv
16144,13231,130/Trajectory/Unlabelled/20090801150901.csv
16145,16736,130/Trajectory/Unlabelled/20090828132535.csv
16146,18246,130/Trajectory/Unlabelled/20090829171131.csv
16147,13004,130/Trajectory/Unlabelled/20090830144112.csv
16148,1320,130/Trajectory/Unlabelled/20090905124052.csv
16149,55987,130/Trajectory/Unlabelled/20090909175435.csv
16150,22085,130/Trajectory/Unlabelled/20090911182705.csv
16151,32636,130/Trajectory/Unlabelled/20090912135035.csv
16152,16206,130/Trajectory/Unlabelled/20090913144717.csv
16153,2385,130/Trajectory/Unlabelled/20090914182731.csv
16154,5445,130/Trajectory/Unlabelled/20090915181837.csv
16155,1387,130/Trajectory/Unlabelled/20090917175807.csv
16156,1180,130/Trajectory/Unlabelled/20090918095007.csv
16157,530,130/Trajectory/Unlabelled/20090918191301.csv
16158,2177,130/Trajectory/Unlabelled/20090918192154.csv
16159,1925,130/Trajectory/Unlabelled/20091006215807.csv
16160,3394,130/Trajectory/Unlabelled/20091012120834.csv
16161,3234,131/Trajectory/Unlabelled/20090417113257.csv
16162,2106,131/Trajectory/Unlabelled/20090417183716.csv
16163,47909,131/Trajectory/Unlabelled/20090418092930.csv
16164,9765,131/Trajectory/Unlabelled/20090419062645.csv
16165,49596,131/Trajectory/Unlabelled/20090421063014.csv
16166,850,131/Trajectory/Unlabelled/20090422083447.csv
16167,9798,131/Trajectory/Unlabelled/20090423193605.csv
16168,901,131/Trajectory/Unlabelled/20090424081932.csv
16169,9700,131/Trajectory/Unlabelled/20090626180447.csv
16170,7711,131/Trajectory/Unlabelled/20090627094534.csv
16171,20562,131/Trajectory/Unlabelled/20090630073820.csv
16172,1464,131/Trajectory/Unlabelled/20090701201844.csv
16173,1122,131/Trajectory/Unlabelled/20090702081610.csv
16174,16660,131/Trajectory/Unlabelled/20090702180006.csv
16175,40201,131/Trajectory/Unlabelled/20090703072644.csv
16176,33210,131/Trajectory/Unlabelled/20090710095724.csv
16177,26852,131/Trajectory/Unlabelled/20090715114756.csv
16178,23360,131/Trajectory/Unlabelled/20090722073436.csv
16179,1240,131/Trajectory/Unlabelled/20090731231046.csv
16180,18485,131/Trajectory/Unlabelled/20090801102701.csv
16181,41773,131/Trajectory/Unlabelled/20090802110417.csv
16182,691,132/Trajectory/Unlabelled/20100213212631.csv
16183,5158,132/Trajectory/Unlabelled/20100215105635.csv
16184,38113,132/Trajectory/Unlabelled/20100217105258.csv
16185,16427,132/Trajectory/Unlabelled/20100219100526.csv
16186,3450,132/Trajectory/Unlabelled/20100430233801.csv
16187,21856,132/Trajectory/Unlabelled/20100501095435.csv
16188,6230,133/Trajectory/Unlabelled/20101127080134.csv
16189,18979,133/Trajectory/Unlabelled/20110130143621.csv
16190,740,133/Trajectory/Unlabelled/20110419143237.csv
16191,27730,133/Trajectory/Unlabelled/20110420024807.csv
16192,23096,133/Trajectory/Unlabelled/20110421082008.csv
16193,6690,134/Trajectory/Unlabelled/20070424042157.csv
16194,111,134/Trajectory/Unlabelled/20070424061335.csv
16195,454,134/Trajectory/Unlabelled/20070424153156.csv
16196,2055,134/Trajectory/Unlabelled/20070425005606.csv
16197,549,134/Trajectory/Unlabelled/20070425154640.csv
16198,106,134/Trajectory/Unlabelled/20070425155556.csv
16199,2145,134/Trajectory/Unlabelled/20070426021933.csv
16200,2579,134/Trajectory/Unlabelled/20070427115459.csv
16201,1143,134/Trajectory/Unlabelled/20070428055732.csv
16202,658,134/Trajectory/Unlabelled/20070430031640.csv
16203,15891,134/Trajectory/Unlabelled/20070430105604.csv
16204,7644,134/Trajectory/Unlabelled/20070508111400.csv
16205,396,134/Trajectory/Unlabelled/20070508235359.csv
16206,138,134/Trajectory/Unlabelled/20070509143129.csv
16207,18837,134/Trajectory/Unlabelled/20070511092102.csv
16208,663,134/Trajectory/Unlabelled/20070512023645.csv
16209,85,134/Trajectory/Unlabelled/20070512162812.csv
16210,3349,134/Trajectory/Unlabelled/20070514105835.csv
16211,68,134/Trajectory/Unlabelled/20070521000959.csv
16212,6695,134/Trajectory/Unlabelled/20070526110036.csv
16213,1626,134/Trajectory/Unlabelled/20070528002359.csv
16214,110,134/Trajectory/Unlabelled/20070530154209.csv
16215,404,134/Trajectory/Unlabelled/20070531012717.csv
16216,521,134/Trajectory/Unlabelled/20070531152107.csv
16217,1253,134/Trajectory/Unlabelled/20070601011901.csv
16218,639,134/Trajectory/Unlabelled/20070602054816.csv
16219,673,134/Trajectory/Unlabelled/20070602152906.csv
16220,100,134/Trajectory/Unlabelled/20070604154338.csv
16221,636,134/Trajectory/Unlabelled/20070605013203.csv
16222,843,134/Trajectory/Unlabelled/20070608122928.csv
16223,7959,134/Trajectory/Unlabelled/20070609053256.csv
16224,307,134/Trajectory/Unlabelled/20070609152605.csv
16225,250,134/Trajectory/Unlabelled/20070610150108.csv
16226,23272,134/Trajectory/Unlabelled/20070611000112.csv
16227,1418,134/Trajectory/Unlabelled/20070612004228.csv
16228,17086,134/Trajectory/Unlabelled/20070613015740.csv
16229,248,134/Trajectory/Unlabelled/20070613153501.csv
16230,11174,134/Trajectory/Unlabelled/20070614065412.csv
16231,2155,134/Trajectory/Unlabelled/20070620111829.csv
16232,915,134/Trajectory/Unlabelled/20070628145015.csv
16233,875,134/Trajectory/Unlabelled/20070704153339.csv
16234,935,134/Trajectory/Unlabelled/20070706140734.csv
16235,48904,134/Trajectory/Unlabelled/20070706230536.csv
16236,9331,134/Trajectory/Unlabelled/20070708101810.csv
16237,239,134/Trajectory/Unlabelled/20070709075303.csv
16238,12591,134/Trajectory/Unlabelled/20070714111841.csv
16239,2620,134/Trajectory/Unlabelled/20070715045645.csv
16240,913,134/Trajectory/Unlabelled/20070715144834.csv
16241,724,134/Trajectory/Unlabelled/20070716013936.csv
16242,8134,134/Trajectory/Unlabelled/20070717094548.csv
16243,12831,134/Trajectory/Unlabelled/20070718052218.csv
16244,441,134/Trajectory/Unlabelled/20071127231456.csv
16245,5125,134/Trajectory/Unlabelled/20071128085810.csv
16246,361,134/Trajectory/Unlabelled/20071128233055.csv
16247,1446,134/Trajectory/Unlabelled/20071129121035.csv
16248,625,134/Trajectory/Unlabelled/20071129234429.csv
16249,546,134/Trajectory/Unlabelled/20071220012739.csv
16250,28481,134/Trajectory/Unlabelled/20071220112503.csv
16251,287,134/Trajectory/Unlabelled/20071221090808.csv
16252,4311,134/Trajectory/Unlabelled/20080103185715.csv
16253,10274,134/Trajectory/Unlabelled/20080104192055.csv
16254,396,134/Trajectory/Unlabelled/20080105101716.csv
16255,780,134/Trajectory/Unlabelled/20080105224708.csv
16256,609,134/Trajectory/Unlabelled/20080107232831.csv
16257,801,134/Trajectory/Unlabelled/20080109110907.csv
16258,816,134/Trajectory/Unlabelled/20080111104704.csv
16259,728,134/Trajectory/Unlabelled/20080123204917.csv
16260,709,134/Trajectory/Unlabelled/20080124232414.csv
16261,1096,134/Trajectory/Unlabelled/20080125214105.csv
16262,8242,134/Trajectory/Unlabelled/20080126201731.csv
16263,1406,134/Trajectory/Unlabelled/20080128232012.csv
16264,12860,134/Trajectory/Unlabelled/20080131181918.csv
16265,595,134/Trajectory/Unlabelled/20080201122139.csv
16266,513,134/Trajectory/Unlabelled/20080204234133.csv
16267,506,134/Trajectory/Unlabelled/20080205091700.csv
16268,2678,135/Trajectory/Unlabelled/20081224144207.csv
16269,18140,135/Trajectory/Unlabelled/20081227072604.csv
16270,6207,135/Trajectory/Unlabelled/20081228103605.csv
16271,20460,135/Trajectory/Unlabelled/20090101024458.csv
16272,578,135/Trajectory/Unlabelled/20090102043127.csv
16273,15537,135/Trajectory/Unlabelled/20090103012134.csv
16274,17807,135/Trajectory/Unlabelled/20090109130304.csv
16275,12180,135/Trajectory/Unlabelled/20090110011947.csv
16276,1959,135/Trajectory/Unlabelled/20090112014122.csv
16277,776,135/Trajectory/Unlabelled/20090114121757.csv
16278,83417,135/Trajectory/Unlabelled/20090124065103.csv
16279,48483,135/Trajectory/Unlabelled/20090126022633.csv
16280,6628,135/Trajectory/Unlabelled/20090127030004.csv
16281,219,136/Trajectory/Labelled/20080522151503.csv
16282,261,136/Trajectory/Labelled/20080523012239.csv
16283,244,136/Trajectory/Labelled/20080523120139.csv
16284,184,136/Trajectory/Labelled/20080525020009.csv
16285,259,136/Trajectory/Labelled/20080525045603.csv
16286,58,136/Trajectory/Labelled/20080525080710.csv
16287,918,136/Trajectory/Labelled/20080525081254.csv
16288,8310,136/Trajectory/Unlabelled/20080509081231.csv
16289,49527,136/Trajectory/Unlabelled/20080510001434.csv
16290,3815,136/Trajectory/Unlabelled/20080511025052.csv
16291,14755,136/Trajectory/Unlabelled/20080512015529.csv
16292,22124,136/Trajectory/Unlabelled/20080525083126.csv
16293,76990,137/Trajectory/Unlabelled/20110127215330.csv
16294,1285,138/Trajectory/Labelled/20070524144909.csv
16295,1275,138/Trajectory/Labelled/20070524151435.csv
16296,799,138/Trajectory/Labelled/20070525050024.csv
16297,5172,138/Trajectory/Labelled/20070525083349.csv
16298,3155,138/Trajectory/Labelled/20070526060023.csv
16299,3288,138/Trajectory/Labelled/20070526073713.csv
16300,1699,138/Trajectory/Labelled/20070526084832.csv
16301,711,138/Trajectory/Labelled/20070526100006.csv
16302,727,138/Trajectory/Labelled/20070526111620.csv
16303,263,138/Trajectory/Labelled/20070528010004.csv
16304,1598,138/Trajectory/Labelled/20070531021244.csv
16305,1202,138/Trajectory/Labelled/20070604015239.csv
16306,859,138/Trajectory/Labelled/20070608010028.csv
16307,1237,138/Trajectory/Labelled/20070608011610.csv
16308,672,138/Trajectory/Labelled/20070608015518.csv
